 7.19082E+06 1.53582E+07 2.29309E+07 3.01498E+07 3.69992E+07 4.34108E+07 4.93167E+07 5.46466E+07 5.93353E+07 6.33308E+07 6.65835E+07 6.90595E+07 7.07275E+07 7.15668E+07 7.15694E+07 7.07354E+07 6.90725E+07 6.66017E+07 6.33491E+07 5.93562E+07 5.46674E+07 4.93401E+07 4.34342E+07 3.70201E+07 3.01681E+07 2.29449E+07 1.53681E+07 7.19551E+06 1.72038E+07 3.67985E+07 5.49646E+07 7.22757E+07 8.87007E+07 1.04078E+08 1.18235E+08 1.31012E+08 1.42255E+08 1.51833E+08 1.59637E+08 1.65571E+08 1.69569E+08 1.71584E+08 1.71589E+08 1.69588E+08 1.65600E+08 1.59676E+08 1.51880E+08 1.42307E+08 1.31066E+08 1.18293E+08 1.04133E+08 8.87502E+07 7.23200E+07 5.49984E+07 3.68220E+07 1.72150E+07 2.46891E+07 5.28117E+07 7.88827E+07 1.03731E+08 1.27305E+08 1.49376E+08 1.69697E+08 1.88033E+08 2.04168E+08 2.17917E+08 2.29116E+08 2.37636E+08 2.43372E+08 2.46263E+08 2.46273E+08 2.43398E+08 2.37678E+08 2.29171E+08 2.17984E+08 2.04244E+08 1.88111E+08 1.69775E+08 1.49451E+08 1.27376E+08 1.03794E+08 7.89322E+07 5.28430E+07 2.47052E+07 2.87138E+07 6.14204E+07 9.17449E+07 1.20644E+08 1.48059E+08 1.73729E+08 1.97366E+08 2.18691E+08 2.37459E+08 2.53448E+08 2.66470E+08 2.76374E+08 2.83046E+08 2.86408E+08 2.86434E+08 2.83072E+08 2.76426E+08 2.66548E+08 2.53524E+08 2.37545E+08 2.18782E+08 1.97457E+08 1.73820E+08 1.48143E+08 1.20714E+08 9.18022E+07 6.14595E+07 2.87320E+07 2.87138E+07 6.14204E+07 9.17449E+07 1.20644E+08 1.48059E+08 1.73729E+08 1.97366E+08 2.18691E+08 2.37459E+08 2.53448E+08 2.66470E+08 2.76374E+08 2.83046E+08 2.86408E+08 2.86434E+08 2.83072E+08 2.76426E+08 2.66548E+08 2.53524E+08 2.37545E+08 2.18782E+08 1.97457E+08 1.73820E+08 1.48143E+08 1.20714E+08 9.18022E+07 6.14595E+07 2.87320E+07 2.46891E+07 5.28091E+07 7.88827E+07 1.03731E+08 1.27305E+08 1.49376E+08 1.69697E+08 1.88033E+08 2.04168E+08 2.17917E+08 2.29116E+08 2.37636E+08 2.43372E+08 2.46263E+08 2.46273E+08 2.43398E+08 2.37675E+08 2.29171E+08 2.17984E+08 2.04244E+08 1.88111E+08 1.69775E+08 1.49451E+08 1.27376E+08 1.03794E+08 7.89322E+07 5.28430E+07 2.47052E+07 1.72038E+07 3.67985E+07 5.49646E+07 7.22757E+07 8.87007E+07 1.04078E+08 1.18235E+08 1.31012E+08 1.42255E+08 1.51833E+08 1.59637E+08 1.65571E+08 1.69569E+08 1.71584E+08 1.71589E+08 1.69588E+08 1.65600E+08 1.59676E+08 1.51880E+08 1.42307E+08 1.31066E+08 1.18293E+08 1.04130E+08 8.87502E+07 7.23200E+07 5.49984E+07 3.68220E+07 1.72150E+07 7.19082E+06 1.53582E+07 2.29309E+07 3.01498E+07 3.69992E+07 4.34108E+07 4.93167E+07 5.46466E+07 5.93353E+07 6.33308E+07 6.65835E+07 6.90595E+07 7.07275E+07 7.15668E+07 7.15694E+07 7.07354E+07 6.90725E+07 6.66017E+07 6.33491E+07 5.93562E+07 5.46674E+07 4.93401E+07 4.34342E+07 3.70201E+07 3.01681E+07 2.29449E+07 1.53679E+07 7.19551E+06 1.58214E+07 3.38430E+07 5.05521E+07 6.64740E+07 8.15776E+07 9.57221E+07 1.08743E+08 1.20492E+08 1.30834E+08 1.39644E+08 1.46819E+08 1.52279E+08 1.55957E+08 1.57807E+08 1.57812E+08 1.55972E+08 1.52305E+08 1.46855E+08 1.39685E+08 1.30881E+08 1.20545E+08 1.08795E+08 9.57716E+07 8.16245E+07 6.65131E+07 5.05807E+07 3.38638E+07 1.58315E+07 3.78750E+07 8.11372E+07 1.21246E+08 1.59459E+08 1.95703E+08 2.29637E+08 2.60866E+08 2.89066E+08 3.13878E+08 3.35016E+08 3.52217E+08 3.65327E+08 3.74136E+08 3.78593E+08 3.78593E+08 3.74188E+08 3.65379E+08 3.52321E+08 3.35120E+08 3.13983E+08 2.89197E+08 2.60996E+08 2.29754E+08 1.95812E+08 1.59553E+08 1.21321E+08 8.11893E+07 3.79010E+07 5.43599E+07 1.16450E+08 1.74018E+08 2.28868E+08 2.80882E+08 3.29594E+08 3.74449E+08 4.14899E+08 4.50501E+08 4.80839E+08 5.05547E+08 5.24338E+08 5.37005E+08 5.43390E+08 5.43416E+08 5.37057E+08 5.24442E+08 5.05677E+08 4.80995E+08 4.50658E+08 4.15082E+08 3.74605E+08 3.29751E+08 2.81039E+08 2.28999E+08 1.74123E+08 1.16523E+08 5.43938E+07 6.32214E+07 1.35437E+08 2.02391E+08 2.66183E+08 3.26701E+08 3.83337E+08 4.35489E+08 4.82559E+08 5.23947E+08 5.59237E+08 5.87984E+08 6.09851E+08 6.24577E+08 6.31979E+08 6.32005E+08 6.24629E+08 6.09956E+08 5.88115E+08 5.59419E+08 5.24156E+08 4.82741E+08 4.35697E+08 3.83519E+08 3.26858E+08 2.66339E+08 2.02513E+08 1.35520E+08 6.32604E+07 6.32214E+07 1.35437E+08 2.02391E+08 2.66183E+08 3.26701E+08 3.83337E+08 4.35489E+08 4.82559E+08 5.23947E+08 5.59237E+08 5.87984E+08 6.09851E+08 6.24577E+08 6.31979E+08 6.32005E+08 6.24629E+08 6.09956E+08 5.88115E+08 5.59419E+08 5.24156E+08 4.82741E+08 4.35697E+08 3.83519E+08 3.26858E+08 2.66339E+08 2.02513E+08 1.35520E+08 6.32604E+07 5.43599E+07 1.16450E+08 1.74018E+08 2.28866E+08 2.80882E+08 3.29594E+08 3.74449E+08 4.14899E+08 4.50501E+08 4.80839E+08 5.05547E+08 5.24338E+08 5.37005E+08 5.43390E+08 5.43416E+08 5.37057E+08 5.24442E+08 5.05677E+08 4.80995E+08 4.50658E+08 4.15082E+08 3.74605E+08 3.29751E+08 2.81039E+08 2.28999E+08 1.74123E+08 1.16523E+08 5.43938E+07 3.78750E+07 8.11372E+07 1.21246E+08 1.59459E+08 1.95703E+08 2.29637E+08 2.60866E+08 2.89066E+08 3.13878E+08 3.35016E+08 3.52217E+08 3.65327E+08 3.74136E+08 3.78593E+08 3.78593E+08 3.74188E+08 3.65379E+08 3.52321E+08 3.35120E+08 3.13983E+08 2.89197E+08 2.60996E+08 2.29754E+08 1.95812E+08 1.59553E+08 1.21319E+08 8.11893E+07 3.79010E+07 1.58214E+07 3.38430E+07 5.05521E+07 6.64740E+07 8.15776E+07 9.57221E+07 1.08743E+08 1.20492E+08 1.30834E+08 1.39644E+08 1.46819E+08 1.52279E+08 1.55954E+08 1.57807E+08 1.57812E+08 1.55972E+08 1.52305E+08 1.46855E+08 1.39685E+08 1.30881E+08 1.20542E+08 1.08795E+08 9.57716E+07 8.16245E+07 6.65131E+07 5.05807E+07 3.38638E+07 1.58315E+07 1.90162E+07 4.06767E+07 6.07610E+07 7.99018E+07 9.80599E+07 1.15061E+08 1.30714E+08 1.44838E+08 1.57268E+08 1.67857E+08 1.76484E+08 1.83044E+08 1.87464E+08 1.89690E+08 1.89698E+08 1.87483E+08 1.83075E+08 1.76523E+08 1.67907E+08 1.57322E+08 1.44895E+08 1.30774E+08 1.15118E+08 9.81121E+07 7.99487E+07 6.07975E+07 4.07028E+07 1.90279E+07 4.55271E+07 9.75283E+07 1.45742E+08 1.91681E+08 2.35251E+08 2.76035E+08 3.13592E+08 3.47474E+08 3.77316E+08 4.02702E+08 4.23396E+08 4.39138E+08 4.49746E+08 4.55088E+08 4.55115E+08 4.49798E+08 4.39216E+08 4.23500E+08 4.02832E+08 3.77446E+08 3.47630E+08 3.13748E+08 2.76191E+08 2.35379E+08 1.91791E+08 1.45831E+08 9.75882E+07 4.55532E+07 6.53377E+07 1.39977E+08 2.09180E+08 2.75122E+08 3.37648E+08 3.96212E+08 4.50110E+08 4.98744E+08 5.41540E+08 5.78028E+08 6.07714E+08 6.30311E+08 6.45532E+08 6.53194E+08 6.53220E+08 6.45610E+08 6.30415E+08 6.07871E+08 5.78185E+08 5.41748E+08 4.98953E+08 4.50319E+08 3.96394E+08 3.37830E+08 2.75279E+08 2.09303E+08 1.40061E+08 6.53768E+07 7.59923E+07 1.62798E+08 2.43286E+08 3.19977E+08 3.92719E+08 4.60796E+08 5.23504E+08 5.80061E+08 6.29842E+08 6.72273E+08 7.06806E+08 7.33104E+08 7.50801E+08 7.59714E+08 7.59740E+08 7.50879E+08 7.33208E+08 7.06989E+08 6.72455E+08 6.30076E+08 5.80296E+08 5.23739E+08 4.61031E+08 3.92928E+08 3.20160E+08 2.43430E+08 1.62897E+08 7.60366E+07 7.59923E+07 1.62798E+08 2.43286E+08 3.19977E+08 3.92719E+08 4.60796E+08 5.23504E+08 5.80061E+08 6.29842E+08 6.72273E+08 7.06806E+08 7.33104E+08 7.50801E+08 7.59714E+08 7.59740E+08 7.50879E+08 7.33208E+08 7.06989E+08 6.72455E+08 6.30076E+08 5.80296E+08 5.23739E+08 4.61031E+08 3.92928E+08 3.20160E+08 2.43430E+08 1.62897E+08 7.60366E+07 6.53377E+07 1.39977E+08 2.09180E+08 2.75122E+08 3.37648E+08 3.96212E+08 4.50110E+08 4.98744E+08 5.41540E+08 5.78028E+08 6.07714E+08 6.30311E+08 6.45532E+08 6.53194E+08 6.53220E+08 6.45610E+08 6.30415E+08 6.07871E+08 5.78185E+08 5.41748E+08 4.98953E+08 4.50319E+08 3.96394E+08 3.37830E+08 2.75279E+08 2.09303E+08 1.40061E+08 6.53768E+07 4.55271E+07 9.75283E+07 1.45742E+08 1.91681E+08 2.35251E+08 2.76035E+08 3.13592E+08 3.47474E+08 3.77316E+08 4.02702E+08 4.23396E+08 4.39138E+08 4.49746E+08 4.55088E+08 4.55115E+08 4.49798E+08 4.39216E+08 4.23500E+08 4.02832E+08 3.77446E+08 3.47630E+08 3.13748E+08 2.76191E+08 2.35376E+08 1.91791E+08 1.45831E+08 9.75882E+07 4.55532E+07 1.90162E+07 4.06767E+07 6.07610E+07 7.99018E+07 9.80599E+07 1.15061E+08 1.30714E+08 1.44838E+08 1.57268E+08 1.67857E+08 1.76481E+08 1.83044E+08 1.87464E+08 1.89690E+08 1.89698E+08 1.87483E+08 1.83075E+08 1.76523E+08 1.67907E+08 1.57322E+08 1.44895E+08 1.30774E+08 1.15118E+08 9.81121E+07 7.99487E+07 6.07975E+07 4.07028E+07 1.90279E+07 1.58216E+07 3.38430E+07 5.05521E+07 6.64740E+07 8.15802E+07 9.57221E+07 1.08743E+08 1.20492E+08 1.30834E+08 1.39644E+08 1.46819E+08 1.52279E+08 1.55957E+08 1.57807E+08 1.57812E+08 1.55972E+08 1.52305E+08 1.46855E+08 1.39685E+08 1.30881E+08 1.20542E+08 1.08793E+08 9.57690E+07 8.16219E+07 6.65105E+07 5.05807E+07 3.38638E+07 1.58310E+07 3.78776E+07 8.11372E+07 1.21246E+08 1.59459E+08 1.95705E+08 2.29637E+08 2.60892E+08 2.89066E+08 3.13878E+08 3.35016E+08 3.52217E+08 3.65327E+08 3.74136E+08 3.78593E+08 3.78593E+08 3.74188E+08 3.65379E+08 3.52321E+08 3.35120E+08 3.13983E+08 2.89197E+08 2.60996E+08 2.29752E+08 1.95810E+08 1.59551E+08 1.21319E+08 8.11867E+07 3.78984E+07 5.43599E+07 1.16450E+08 1.74018E+08 2.28868E+08 2.80882E+08 3.29594E+08 3.74449E+08 4.14899E+08 4.50501E+08 4.80839E+08 5.05547E+08 5.24338E+08 5.37005E+08 5.43390E+08 5.43390E+08 5.37057E+08 5.24442E+08 5.05677E+08 4.80969E+08 4.50658E+08 4.15055E+08 3.74605E+08 3.29751E+08 2.81039E+08 2.28993E+08 1.74120E+08 1.16520E+08 5.43912E+07 6.32214E+07 1.35437E+08 2.02391E+08 2.66183E+08 3.26701E+08 3.83337E+08 4.35489E+08 4.82559E+08 5.23947E+08 5.59237E+08 5.87984E+08 6.09851E+08 6.24577E+08 6.31979E+08 6.32005E+08 6.24629E+08 6.09930E+08 5.88115E+08 5.59393E+08 5.24130E+08 4.82741E+08 4.35671E+08 3.83519E+08 3.26858E+08 2.66339E+08 2.02508E+08 1.35515E+08 6.32578E+07 6.32214E+07 1.35437E+08 2.02391E+08 2.66183E+08 3.26701E+08 3.83337E+08 4.35489E+08 4.82559E+08 5.23947E+08 5.59237E+08 5.87984E+08 6.09851E+08 6.24577E+08 6.31979E+08 6.32005E+08 6.24629E+08 6.09930E+08 5.88115E+08 5.59393E+08 5.24130E+08 4.82741E+08 4.35671E+08 3.83519E+08 3.26858E+08 2.66339E+08 2.02508E+08 1.35515E+08 6.32578E+07 5.43599E+07 1.16450E+08 1.74018E+08 2.28868E+08 2.80882E+08 3.29594E+08 3.74449E+08 4.14899E+08 4.50501E+08 4.80839E+08 5.05547E+08 5.24338E+08 5.37005E+08 5.43390E+08 5.43390E+08 5.37057E+08 5.24442E+08 5.05677E+08 4.80969E+08 4.50658E+08 4.15055E+08 3.74605E+08 3.29751E+08 2.81039E+08 2.28993E+08 1.74120E+08 1.16520E+08 5.43912E+07 3.78776E+07 8.11372E+07 1.21246E+08 1.59459E+08 1.95705E+08 2.29637E+08 2.60892E+08 2.89066E+08 3.13878E+08 3.35016E+08 3.52217E+08 3.65327E+08 3.74136E+08 3.78593E+08 3.78593E+08 3.74188E+08 3.65379E+08 3.52321E+08 3.35120E+08 3.13983E+08 2.89197E+08 2.60996E+08 2.29752E+08 1.95807E+08 1.59548E+08 1.21319E+08 8.11867E+07 3.78984E+07 1.58214E+07 3.38430E+07 5.05521E+07 6.64740E+07 8.15802E+07 9.57221E+07 1.08743E+08 1.20492E+08 1.30834E+08 1.39644E+08 1.46819E+08 1.52279E+08 1.55954E+08 1.57807E+08 1.57812E+08 1.55972E+08 1.52305E+08 1.46853E+08 1.39685E+08 1.30879E+08 1.20542E+08 1.08793E+08 9.57690E+07 8.16219E+07 6.65105E+07 5.05807E+07 3.38638E+07 1.58310E+07 7.19082E+06 1.53585E+07 2.29311E+07 3.01498E+07 3.69992E+07 4.34134E+07 4.93167E+07 5.46466E+07 5.93353E+07 6.33308E+07 6.65861E+07 6.90595E+07 7.07275E+07 7.15694E+07 7.15694E+07 7.07354E+07 6.90725E+07 6.66017E+07 6.33491E+07 5.93562E+07 5.46674E+07 4.93401E+07 4.34342E+07 3.70175E+07 3.01655E+07 2.29444E+07 1.53676E+07 7.19499E+06 1.72040E+07 3.67985E+07 5.49646E+07 7.22783E+07 8.87007E+07 1.04078E+08 1.18238E+08 1.31012E+08 1.42255E+08 1.51833E+08 1.59637E+08 1.65571E+08 1.69569E+08 1.71584E+08 1.71589E+08 1.69588E+08 1.65600E+08 1.59673E+08 1.51878E+08 1.42305E+08 1.31064E+08 1.18290E+08 1.04130E+08 8.87476E+07 7.23174E+07 5.49958E+07 3.68194E+07 1.72134E+07 2.46893E+07 5.28117E+07 7.88853E+07 1.03734E+08 1.27305E+08 1.49376E+08 1.69697E+08 1.88033E+08 2.04168E+08 2.17917E+08 2.29116E+08 2.37633E+08 2.43372E+08 2.46263E+08 2.46271E+08 2.43396E+08 2.37672E+08 2.29168E+08 2.17979E+08 2.04239E+08 1.88108E+08 1.69773E+08 1.49449E+08 1.27371E+08 1.03789E+08 7.89296E+07 5.28404E+07 2.47024E+07 2.87138E+07 6.14204E+07 9.17449E+07 1.20646E+08 1.48062E+08 1.73732E+08 1.97366E+08 2.18691E+08 2.37459E+08 2.53448E+08 2.66470E+08 2.76374E+08 2.83046E+08 2.86408E+08 2.86434E+08 2.83072E+08 2.76426E+08 2.66522E+08 2.53519E+08 2.37539E+08 2.18777E+08 1.97452E+08 1.73812E+08 1.48135E+08 1.20709E+08 9.17970E+07 6.14543E+07 2.87294E+07 2.87138E+07 6.14204E+07 9.17449E+07 1.20646E+08 1.48062E+08 1.73732E+08 1.97366E+08 2.18691E+08 2.37459E+08 2.53448E+08 2.66470E+08 2.76374E+08 2.83046E+08 2.86408E+08 2.86434E+08 2.83072E+08 2.76426E+08 2.66522E+08 2.53519E+08 2.37539E+08 2.18777E+08 1.97452E+08 1.73812E+08 1.48135E+08 1.20709E+08 9.17970E+07 6.14543E+07 2.87294E+07 2.46893E+07 5.28117E+07 7.88853E+07 1.03734E+08 1.27305E+08 1.49376E+08 1.69697E+08 1.88033E+08 2.04168E+08 2.17917E+08 2.29116E+08 2.37633E+08 2.43372E+08 2.46263E+08 2.46271E+08 2.43396E+08 2.37672E+08 2.29168E+08 2.17979E+08 2.04239E+08 1.88108E+08 1.69773E+08 1.49449E+08 1.27371E+08 1.03789E+08 7.89296E+07 5.28404E+07 2.47024E+07 1.72040E+07 3.67985E+07 5.49646E+07 7.22783E+07 8.87007E+07 1.04078E+08 1.18238E+08 1.31012E+08 1.42255E+08 1.51833E+08 1.59637E+08 1.65571E+08 1.69569E+08 1.71584E+08 1.71589E+08 1.69588E+08 1.65600E+08 1.59673E+08 1.51878E+08 1.42305E+08 1.31064E+08 1.18290E+08 1.04130E+08 8.87476E+07 7.23174E+07 5.49958E+07 3.68194E+07 1.72134E+07 7.19082E+06 1.53582E+07 2.29311E+07 3.01498E+07 3.69992E+07 4.34134E+07 4.93167E+07 5.46466E+07 5.93353E+07 6.33308E+07 6.65861E+07 6.90595E+07 7.07275E+07 7.15668E+07 7.15694E+07 7.07354E+07 6.90725E+07 6.66017E+07 6.33491E+07 5.93562E+07 5.46674E+07 4.93401E+07 4.34342E+07 3.70175E+07 3.01655E+07 2.29444E+07 1.53676E+07 7.19499E+06
